subelement	bin_id	source_id	source_genome	start	stop	length	avg_rank	num_genomes	S_Abortusovis_SR44	S_Agona_SL483	S_Bongori_NCTC12419	S_Choleraesuis_SCB67	S_Dublin_CT02021853	S_Enteritidis_P125109	S_Gallinarum_28791	S_Gall_Pullorum_RKS5078	S_Heidelberg_SL476	S_Newport_SL254	S_ParatyphiA_AKU12601	S_ParatyphiA_ATCC9150	S_ParatyphiB_SPB7	S_ParatyphiC_RKS4594	S_Schwarzengrund_CVM19633	S_Typhimurium_LT2	S_Typhimurium_SL1344	S_Typhimurium_ST313_AGEnt	S_Typhi_CT18	S_Typhi_Ty2
bin2_se00043	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	81432	81558	127	NA	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1
bin2_se00044	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	81559	82880	1322	NA	7	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1
bin2_se00045	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	82881	83244	364	NA	5	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
bin2_se00046	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	83245	83260	16	NA	6	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
bin2_se00047	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	83261	90155	6895	NA	8	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1
bin2_se00048	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	90156	90183	28	NA	7	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1
bin2_se00049	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	90184	90230	47	NA	6	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1
bin2_se00050	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	90231	90231	1	NA	5	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
bin2_se00051	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	90232	93235	3004	NA	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
bin2_se00052	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	93236	93243	8	NA	5	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
bin2_se00053	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	93244	93244	1	NA	6	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
bin2_se00054	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	93245	93393	149	NA	8	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1
bin2_se00055	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	93394	93394	1	NA	7	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1
bin2_se00056	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	93395	93395	1	NA	6	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1
bin2_se00057	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	93396	93463	68	NA	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
bin2_se00058	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	93464	93475	12	NA	6	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1
bin2_se00059	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	93476	97013	3538	NA	7	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1
bin2_se00060	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	97014	97014	1	NA	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1
bin2_se00061	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	97015	97154	140	NA	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
bin2_se00062	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	97155	97158	4	NA	6	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1
bin2_se00063	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	97159	97334	176	NA	7	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1
bin2_se00064	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	97335	97342	8	NA	6	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1
bin2_se00065	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	97343	97367	25	NA	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
bin2_se00066	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	97368	97854	487	NA	5	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1
bin2_se00067	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	97855	97911	57	NA	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
bin2_se00068	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	97912	98760	849	NA	7	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1
bin2_se00069	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	98761	98781	21	NA	5	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
bin2_se00070	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	98782	98867	86	NA	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
bin2_se00071	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	98868	101629	2762	NA	7	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1
bin2_se00072	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	101630	101640	11	NA	8	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	1
bin2_se00073	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	101641	123438	21798	NA	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1
bin2_se00074	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	123439	123575	137	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
bin2_se00075	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	123576	124457	882	NA	13	0	0	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1
bin2_se00076	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	124458	131404	6947	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
bin2_se00077	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	131405	132688	1284	NA	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1
bin2_se00078	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	132689	136169	3481	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
bin2_se00079	bin2	S_Typhi_Ty2_accessory_0510_length_136577	S_Typhi_Ty2	136170	136577	408	NA	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
bin3_se00001	bin3	S_Typhi_CT18_accessory_0003_length_106516	S_Typhi_CT18	1	106516	106516	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
bin4_se00001	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	1	2	2	NA	5	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
bin4_se00002	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	3	125	123	NA	16	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1
bin4_se00003	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	126	247	122	NA	5	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
bin4_se00004	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	248	711	464	NA	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00005	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	712	1399	688	NA	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00006	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	1400	1540	141	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00007	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	1541	1647	107	NA	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
bin4_se00008	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	1648	1977	330	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00009	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	1978	1979	2	NA	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
bin4_se00010	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	1980	2118	139	NA	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0
bin4_se00011	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	2119	2131	13	NA	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
bin4_se00012	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	2132	3451	1320	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00013	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	3452	3471	20	NA	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
bin4_se00014	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	3472	3589	118	NA	5	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
bin4_se00015	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	3590	3721	132	NA	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
bin4_se00016	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	3722	3747	26	NA	4	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
bin4_se00017	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	3748	4213	466	NA	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00018	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	4214	4219	6	NA	5	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
bin4_se00019	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	4220	4344	125	NA	6	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
bin4_se00020	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	4345	4404	60	NA	7	0	0	0	1	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0
bin4_se00021	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	4405	4409	5	NA	5	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0
bin4_se00022	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	4410	4641	232	NA	6	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0
bin4_se00023	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	4642	4815	174	NA	5	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0
bin4_se00024	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	4816	4825	10	NA	4	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0
bin4_se00025	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	4826	8287	3462	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00026	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	8288	8288	1	NA	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
bin4_se00027	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	8289	8325	37	NA	5	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0
bin4_se00028	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	8326	8365	40	NA	6	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0
bin4_se00029	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	8366	8621	256	NA	8	0	0	0	1	1	0	0	0	1	0	1	1	0	1	1	0	0	1	0	0
bin4_se00030	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	8622	8719	98	NA	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
bin4_se00031	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	8720	8825	106	NA	8	0	0	0	1	1	0	0	0	1	0	1	1	0	1	1	0	0	1	0	0
bin4_se00032	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	8826	8833	8	NA	4	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0
bin4_se00033	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	8834	9931	1098	NA	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
bin4_se00034	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	9932	9969	38	NA	7	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0
bin4_se00035	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	9970	9975	6	NA	6	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0
bin4_se00036	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	9976	10497	522	NA	5	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0
bin4_se00037	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	10498	10588	91	NA	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00038	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	10589	10916	328	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00039	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	10917	11296	380	NA	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00040	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	11297	13613	2317	NA	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
bin4_se00041	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	13614	13786	173	NA	5	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0
bin4_se00042	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	13787	13804	18	NA	4	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
bin4_se00043	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	13805	14109	305	NA	5	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0
bin4_se00044	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	14110	14119	10	NA	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
bin4_se00045	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	14120	14122	3	NA	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
bin4_se00046	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	14123	14142	20	NA	5	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0
bin4_se00047	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	14143	14269	127	NA	6	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0
bin4_se00048	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	14270	14384	115	NA	7	0	0	0	1	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0
bin4_se00049	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	14385	14389	5	NA	5	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0
bin4_se00050	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	14390	15252	863	NA	4	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
bin4_se00051	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	15253	15488	236	NA	6	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0
bin4_se00052	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	15489	15620	132	NA	5	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0
bin4_se00053	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	15621	15625	5	NA	7	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	1	0	0
bin4_se00054	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	15626	15626	1	NA	6	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0
bin4_se00055	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	15627	16371	745	NA	4	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0
bin4_se00056	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	16372	16390	19	NA	5	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0
bin4_se00057	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	16391	16518	128	NA	6	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0
bin4_se00058	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	16519	16519	1	NA	5	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0
bin4_se00059	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	16520	16521	2	NA	4	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
bin4_se00060	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	16522	17560	1039	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00061	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	17561	18051	491	NA	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
bin4_se00062	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	18052	18191	140	NA	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
bin4_se00063	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	18192	18200	9	NA	5	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0
bin4_se00064	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	18201	18253	53	NA	8	0	0	0	1	1	0	0	0	1	0	1	1	0	1	1	0	0	1	0	0
bin4_se00065	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	18254	18647	394	NA	7	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0
bin4_se00066	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	18648	18669	22	NA	6	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
bin4_se00067	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	18670	18696	27	NA	5	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
bin4_se00068	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	18697	18813	117	NA	4	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
bin4_se00069	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	18814	19560	747	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00070	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	19561	19675	115	NA	5	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0
bin4_se00071	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	19676	49275	29600	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00072	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	49276	49279	4	NA	6	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0
bin4_se00073	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	49280	49399	120	NA	9	0	0	0	1	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	0
bin4_se00074	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	49400	49403	4	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
bin4_se00075	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	49404	55074	5671	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00076	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	55075	55189	115	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
bin4_se00077	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	55190	60894	5705	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00078	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	60895	61240	346	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
bin4_se00079	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	61241	61644	404	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00080	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	61645	62396	752	NA	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00081	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	62397	63007	611	NA	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
bin4_se00082	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	63008	63036	29	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin4_se00083	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	63037	63438	402	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
bin4_se00084	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	63439	63445	7	NA	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
bin4_se00085	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	63446	63842	397	NA	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0
bin4_se00086	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	63843	63863	21	NA	7	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0
bin4_se00087	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	63864	64223	360	NA	11	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1
bin4_se00088	bin4	S_Schwarzengrund_CVM19633_accessory_0063_length_101530	S_Schwarzengrund_CVM19633	64224	64467	244	NA	16	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1
