ref_genome	num_genomes_sharing	genome_codes_not_sharing	num_shared_positions
11	6	,1,2,3,4,5,6,7,8,9,12,13,16,	26
11	6	,1,2,3,4,5,6,7,8,9,13,16,17,	619
11	6	,1,2,3,5,6,7,8,12,13,14,16,17,	301
11	6	,1,2,3,4,5,6,7,12,13,14,16,17,	1318
11	6	,1,3,4,5,6,7,8,9,12,13,16,17,	2936
11	17	,13,	545
11	17	,10,	217
11	17	,5,	921
11	17	,7,	12311
11	17	,4,	5188
11	17	,2,	509430
11	17	,8,	604
11	17	,12,	62
11	17	,14,	2848
11	17	,15,	1258
11	17	,3,	21857
11	17	,1,	737
11	17	,18,	744
11	17	,9,	667
11	17	,6,	1390
11	4	,1,2,3,5,6,7,9,12,13,14,15,16,17,18,	8668
11	4	,1,2,3,4,5,6,7,9,12,14,15,16,17,18,	410
11	4	,1,2,3,5,6,7,8,9,12,13,15,16,17,18,	521
11	4	,1,2,3,4,5,6,7,8,12,13,14,15,16,18,	76
11	4	,1,3,4,5,6,7,8,9,12,13,15,16,17,18,	142
11	4	,1,3,4,5,6,7,8,12,13,14,15,16,17,18,	38
11	4	,1,2,4,5,6,7,9,12,13,14,15,16,17,18,	1168
11	4	,2,3,4,5,6,7,8,9,13,14,15,16,17,18,	2
11	4	,1,2,3,4,5,6,7,8,12,13,15,16,17,18,	20
11	4	,1,2,3,4,5,6,7,9,12,13,15,16,17,18,	812
11	4	,1,2,3,5,6,7,8,12,13,14,15,16,17,18,	15
11	4	,1,2,3,5,6,7,8,9,12,14,15,16,17,18,	471
11	4	,1,2,3,4,5,6,7,8,9,12,13,14,16,17,	35564
11	4	,1,2,3,4,5,6,7,8,12,14,15,16,17,18,	547
11	4	,1,2,4,5,6,7,8,9,12,14,15,16,17,18,	611
11	4	,1,2,3,4,5,6,7,12,13,14,15,16,17,18,	77
11	4	,1,2,3,4,5,6,7,8,9,12,15,16,17,18,	93
11	4	,1,2,3,4,5,8,9,12,13,14,15,16,17,18,	814
11	4	,2,3,4,5,6,7,8,12,13,14,15,16,17,18,	492
11	4	,1,2,3,4,5,6,7,8,9,13,15,16,17,18,	3
11	4	,1,2,5,6,7,8,9,12,13,14,15,16,17,18,	200
11	12	,1,2,9,14,16,17,	6
11	12	,1,2,3,4,12,13,	368
11	12	,2,3,5,6,7,13,	12
11	12	,2,8,9,14,16,17,	35
11	12	,2,3,8,12,13,14,	40
11	12	,1,2,6,7,15,18,	24
11	12	,1,3,13,14,15,18,	148
11	12	,2,3,4,6,7,12,	183
11	12	,1,2,3,8,9,13,	10
11	12	,2,4,8,13,16,17,	77
11	12	,2,3,6,7,9,13,	22
11	12	,1,2,8,12,15,18,	46
11	12	,1,2,3,9,12,13,	1
11	12	,2,7,8,9,12,14,	710
11	12	,2,3,4,6,7,13,	973
11	12	,2,8,9,12,16,17,	200
11	12	,3,4,6,13,15,18,	28
11	12	,1,2,3,9,13,14,	5026
11	12	,1,2,8,14,16,17,	2972
11	12	,1,2,5,6,7,8,	2
11	12	,2,3,6,7,15,18,	421
11	12	,2,4,6,7,15,18,	24
11	12	,1,2,6,7,8,14,	487
11	12	,3,4,5,6,7,13,	38
11	12	,1,2,8,9,16,17,	2
11	12	,1,2,4,5,6,7,	2537
11	12	,1,2,3,9,13,16,	49
11	12	,8,9,12,14,16,17,	1751
11	12	,5,6,7,12,15,18,	76
11	12	,1,2,3,13,16,17,	1183
11	12	,1,2,3,8,12,13,	1215
11	12	,2,4,6,7,8,12,	87
11	12	,2,8,12,14,15,18,	12
11	12	,2,4,5,6,7,9,	2
11	12	,1,2,5,6,7,12,	17115
11	5	,3,4,5,6,7,8,12,13,14,15,16,17,18,	8
11	5	,1,2,4,5,6,7,8,9,14,15,16,17,18,	1648
11	5	,1,2,4,5,6,7,8,9,12,15,16,17,18,	16
11	5	,1,2,3,4,5,6,7,8,9,15,16,17,18,	21
11	5	,1,2,3,4,5,6,7,8,9,12,13,16,17,	15099
11	5	,1,2,3,5,6,7,9,12,14,15,16,17,18,	3
11	5	,1,2,3,4,5,6,7,8,9,12,13,14,16,	177
11	5	,1,2,3,5,6,7,9,12,13,15,16,17,18,	750
11	5	,1,2,4,5,6,7,9,12,13,15,16,17,18,	55
11	5	,1,2,5,6,7,9,12,13,14,15,16,17,18,	1894
11	5	,1,2,3,4,5,6,7,8,13,14,15,16,18,	2046
11	5	,1,3,4,5,6,7,8,12,14,15,16,17,18,	174
11	5	,1,2,3,4,5,6,7,8,9,13,14,16,17,	1424
11	5	,1,2,3,4,5,6,7,8,12,13,14,16,17,	2243
11	5	,1,2,3,5,6,7,8,9,12,15,16,17,18,	13
11	5	,1,2,3,4,5,6,7,9,12,13,14,16,17,	2130
11	5	,1,2,4,5,6,7,8,9,13,15,16,17,18,	46
11	5	,1,3,4,5,6,7,8,9,12,13,14,16,17,	2473
11	5	,1,2,3,4,5,6,7,9,12,15,16,17,18,	59
11	5	,1,2,3,5,6,7,8,9,12,13,14,16,17,	39
11	5	,1,2,3,4,5,6,7,9,12,13,14,15,18,	132
11	5	,1,2,5,6,7,8,9,12,14,15,16,17,18,	1420
11	5	,3,4,5,6,7,8,9,12,13,15,16,17,18,	254
11	5	,2,3,4,5,8,9,12,13,14,15,16,17,18,	2
11	5	,1,2,4,5,6,7,9,12,14,15,16,17,18,	2535
11	5	,1,2,3,4,5,6,7,8,9,12,13,14,17,	18
11	5	,1,2,3,5,6,7,9,13,14,15,16,17,18,	1465
11	5	,1,2,3,4,5,6,7,12,14,15,16,17,18,	12379
11	5	,2,3,4,5,6,7,8,9,12,13,14,16,17,	12232
12	5	,1,2,3,5,6,7,9,10,11,13,14,15,18,	200
12	5	,1,3,4,5,6,7,8,9,10,11,13,15,18,	3869
12	5	,1,2,4,5,6,7,8,9,10,11,14,16,17,	586
12	5	,1,2,4,5,6,7,8,9,10,11,14,15,18,	10
12	5	,1,2,3,8,9,10,11,13,14,15,16,17,18,	985
12	5	,2,4,5,6,7,8,10,11,14,15,16,17,18,	56
12	5	,1,2,4,5,6,7,8,9,14,15,16,17,18,	1654
12	5	,1,2,3,4,6,7,9,10,11,13,14,15,18,	570
12	5	,1,2,3,4,5,6,7,9,10,11,13,15,18,	126
12	5	,1,2,3,6,7,8,9,10,11,13,14,15,18,	110
12	5	,1,2,4,5,6,7,8,10,11,15,16,17,18,	32
12	5	,1,2,3,4,8,9,10,11,13,15,16,17,18,	1
12	5	,1,2,3,4,5,6,7,8,13,14,15,16,18,	3614
12	5	,1,3,5,6,7,8,9,10,11,13,15,16,18,	22
12	5	,2,4,5,6,7,9,10,11,14,15,16,17,18,	1414
12	5	,1,2,3,4,5,6,7,8,9,13,14,16,17,	1419
12	5	,3,4,5,6,7,10,11,13,14,15,16,17,18,	1103
12	5	,1,2,4,5,6,7,8,9,13,15,16,17,18,	51
12	5	,1,4,5,6,7,9,10,11,14,15,16,17,18,	5942
12	5	,2,3,4,5,6,7,8,10,11,13,14,15,18,	290
12	5	,2,4,5,6,7,8,9,10,11,15,16,17,18,	514
12	5	,1,3,4,5,6,7,9,10,11,13,14,15,18,	1082
12	5	,1,2,3,6,7,8,9,10,11,13,15,16,18,	11132
12	5	,1,2,3,5,6,7,9,13,14,15,16,17,18,	1465
12	5	,1,2,6,7,8,9,10,11,13,14,15,16,18,	3
12	5	,1,2,3,5,8,9,10,11,13,14,15,16,18,	646
12	5	,1,5,6,7,8,9,10,11,13,15,16,17,18,	491
12	5	,1,2,3,4,5,6,7,10,11,13,14,15,18,	594
12	5	,1,2,3,4,5,6,7,8,10,11,13,15,18,	345
12	5	,1,2,3,4,5,6,7,8,10,11,13,14,16,	162
12	5	,2,3,4,5,6,7,9,10,11,13,14,15,18,	498
12	5	,1,2,3,5,6,7,8,9,10,11,13,15,18,	44
12	5	,3,4,5,6,7,8,9,10,11,13,14,15,18,	4
12	5	,2,3,6,7,8,9,10,11,13,15,16,17,18,	61
12	12	,1,2,6,7,8,14,	487
12	12	,3,10,11,13,15,18,	134
12	12	,1,2,8,14,15,18,	3
12	12	,3,4,5,6,7,13,	38
12	12	,1,2,8,10,11,14,	709
12	12	,1,2,8,9,16,17,	4
12	12	,1,2,4,5,6,7,	2551
12	12	,2,3,6,7,15,18,	444
12	12	,1,5,6,7,10,11,	3665
12	12	,1,2,3,10,11,13,	631
12	12	,9,10,11,14,15,18,	1791
12	12	,2,3,10,11,13,14,	107
12	12	,1,4,5,6,7,9,	1
12	12	,1,2,3,13,16,17,	1195
12	12	,8,10,11,14,15,18,	1
12	12	,2,10,11,13,15,18,	571
12	12	,2,10,11,14,15,18,	54248
12	12	,3,6,7,10,11,13,	273
12	12	,1,9,10,11,15,18,	1500
12	12	,1,4,5,6,7,14,	2
12	12	,2,6,7,8,10,11,	140
12	12	,1,2,10,11,15,18,	18299
12	12	,3,6,7,15,16,18,	8
12	12	,1,3,13,14,15,18,	103
12	12	,2,3,7,10,11,13,	1
12	12	,2,4,10,11,15,18,	306
12	12	,1,6,7,9,10,11,	216
12	12	,2,6,7,10,11,13,	732
12	12	,2,8,10,11,15,18,	59
12	12	,1,2,13,14,15,18,	1
12	12	,2,8,9,14,16,17,	75
12	12	,2,8,9,10,11,14,	397
12	12	,2,4,6,7,10,11,	194
12	12	,1,10,11,14,15,18,	15
12	12	,1,4,8,14,15,18,	15
12	12	,1,3,10,11,15,18,	69
12	12	,2,3,4,6,7,13,	973
12	12	,1,2,3,9,13,14,	5658
12	12	,1,2,8,14,16,17,	2973
12	12	,2,3,10,11,15,18,	436
12	12	,1,2,3,8,9,13,	10
12	12	,1,2,4,6,15,18,	76
12	12	,1,2,10,11,13,14,	37
12	17	,15,	1265
12	17	,14,	2798
12	17	,6,	1428
12	17	,3,	22948
12	17	,11,	349
12	17	,13,	1347
12	17	,4,	5122
12	17	,17,	49
12	17	,7,	12475
12	17	,5,	921
12	17	,9,	667
12	17	,18,	744
12	17	,1,	724
12	17	,2,	511647
12	17	,8,	599
12	17	,10,	217
12	6	,1,2,6,7,8,9,10,11,13,15,16,18,	495
12	6	,1,2,3,5,8,10,11,13,15,16,17,18,	859
12	6	,1,2,4,5,6,7,8,9,15,16,17,18,	4429
12	6	,1,2,5,6,7,8,9,10,11,13,16,17,	167
12	6	,1,3,4,5,6,7,8,10,11,13,15,18,	103
12	6	,1,2,3,4,5,6,7,9,13,14,16,17,	2
12	6	,1,4,5,6,7,8,10,11,14,15,16,18,	420
12	6	,1,2,3,4,5,6,7,10,11,13,15,18,	41
12	6	,1,2,5,6,7,8,9,10,11,14,16,17,	1992
12	6	,2,3,4,5,6,7,9,10,11,13,15,18,	3528
12	6	,1,3,4,5,6,7,9,10,11,13,15,18,	525
12	6	,1,2,3,4,10,11,13,14,15,16,17,18,	375
12	6	,1,2,3,9,10,11,13,14,15,16,17,18,	778
12	6	,1,2,4,5,6,7,8,14,15,16,17,18,	198
12	6	,2,4,5,6,7,8,10,11,15,16,17,18,	729
12	6	,1,2,4,5,6,7,8,10,11,14,16,17,	8487
12	6	,1,2,3,5,8,9,10,11,13,14,16,17,	3
12	6	,1,2,3,6,7,9,10,11,13,14,15,18,	3
12	6	,1,2,3,4,5,6,7,8,9,13,16,17,	699
12	6	,2,3,4,5,6,7,8,10,11,14,15,18,	112
12	6	,1,4,5,6,7,9,10,11,14,15,16,18,	8
12	6	,2,3,6,7,8,9,10,11,15,16,17,18,	65
12	6	,1,2,3,4,5,6,7,8,13,14,16,17,	320
12	6	,2,3,8,9,10,11,13,14,15,16,17,18,	199
12	6	,1,2,3,4,8,9,10,11,13,14,16,17,	127
12	6	,4,5,6,7,8,9,10,11,15,16,17,18,	903
12	6	,1,2,3,4,8,9,10,11,13,15,17,18,	781
12	6	,1,2,3,6,7,8,9,10,11,13,15,18,	541
12	6	,2,3,4,5,6,7,8,9,10,11,13,14,	37
12	6	,1,2,3,5,8,9,13,14,15,16,17,18,	85
12	6	,2,3,5,6,7,9,10,11,13,14,15,18,	1349
12	6	,2,3,4,5,6,7,10,11,13,14,15,18,	723
12	6	,1,2,3,6,7,8,10,11,13,15,16,18,	60
12	6	,1,2,4,5,6,7,8,9,10,11,16,17,	3
12	4	,1,3,4,5,8,9,10,11,13,14,15,16,17,18,	1
12	4	,1,2,4,5,6,7,8,9,10,11,15,16,17,18,	29
12	4	,1,2,3,4,5,6,7,10,11,13,15,16,17,18,	1
12	4	,1,2,3,4,5,6,7,8,9,10,11,13,14,17,	1
12	4	,1,2,4,5,6,7,9,10,11,14,15,16,17,18,	1287
12	4	,1,2,3,4,6,7,8,9,10,11,13,15,16,18,	5
12	4	,1,2,3,4,5,6,7,8,9,13,14,15,16,18,	12
12	4	,1,2,3,4,5,6,7,8,10,11,13,14,15,16,	129
12	4	,1,2,3,4,5,6,7,8,13,14,15,16,17,18,	3
12	4	,1,2,3,4,6,7,8,9,10,11,13,14,16,17,	37
12	4	,2,4,5,6,7,8,9,10,11,14,15,16,17,18,	63
12	4	,1,2,3,4,5,6,7,8,9,10,11,14,15,18,	114
12	4	,1,2,3,4,5,6,7,8,9,10,11,13,15,18,	11
12	4	,1,2,4,5,6,7,8,10,11,14,15,16,17,18,	1469
12	4	,2,3,4,5,6,7,8,9,10,11,13,14,15,18,	23147
12	4	,1,2,3,4,5,6,7,8,9,10,11,13,16,17,	1457
12	4	,1,2,3,4,5,6,7,9,10,11,13,14,16,17,	2469
12	4	,1,2,3,4,5,6,7,8,9,10,11,13,14,18,	176
12	4	,1,2,3,4,5,6,7,8,9,10,11,14,16,17,	15
12	4	,1,2,3,4,5,6,7,8,10,11,13,14,16,17,	222
12	4	,1,2,3,5,8,9,10,11,13,14,15,16,17,18,	4815
12	4	,1,2,3,4,5,6,7,9,10,11,13,14,15,18,	6101
12	4	,1,2,3,5,6,7,8,9,10,11,14,15,16,18,	159
12	4	,1,2,3,5,6,7,8,9,10,11,13,15,16,18,	6130
12	4	,2,3,4,5,6,7,10,11,13,14,15,16,17,18,	2888
12	1	,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,	152824
12	16	,16,17,	98
12	16	,2,10,	161
12	16	,6,7,	12760
12	16	,10,11,	10932
12	16	,1,14,	982
12	16	,8,14,	2
12	16	,2,15,	327
12	16	,2,5,	141
12	16	,2,6,	20
12	16	,4,13,	113
12	16	,15,18,	18773
12	16	,2,8,	9229
12	16	,2,13,	224
12	16	,3,7,	35
12	16	,2,9,	625
12	16	,3,13,	956
12	16	,7,8,	86
12	16	,7,14,	135
12	16	,2,7,	3120
12	16	,2,3,	10458
12	16	,9,14,	230
12	16	,2,14,	44387
12	16	,1,2,	18706
12	16	,13,15,	3
12	16	,2,4,	2013
12	7	,1,4,6,7,8,9,10,11,13,16,17,	659
12	7	,3,8,9,10,11,13,14,15,16,17,18,	289
12	7	,1,2,3,8,10,11,13,15,16,17,18,	223
12	7	,1,3,4,5,6,7,8,9,13,16,17,	7
12	7	,2,3,8,9,10,11,13,15,16,17,18,	1383
12	7	,1,2,3,4,5,6,7,8,13,14,16,	3900
12	7	,1,5,6,7,8,10,11,15,16,17,18,	2
12	7	,1,2,4,5,6,7,8,15,16,17,18,	449
12	7	,1,4,5,6,7,10,11,14,15,16,18,	407
12	7	,1,2,6,7,9,10,11,13,14,15,18,	1229
12	7	,1,2,3,4,5,6,7,8,9,13,14,	6556
12	7	,1,2,3,4,5,6,7,8,9,13,16,	849
12	7	,1,2,3,6,7,8,10,11,13,15,18,	246
12	7	,1,2,3,6,7,10,11,13,14,15,18,	295
12	7	,2,3,4,5,6,7,10,11,13,15,18,	1057
12	7	,2,3,4,6,7,9,10,11,13,15,18,	172
12	7	,2,4,5,6,7,8,9,10,11,15,18,	2464
12	7	,1,2,3,6,7,9,10,11,13,15,18,	852
12	7	,1,2,5,6,7,8,10,11,15,16,18,	25
12	7	,1,3,6,7,8,9,10,11,15,16,18,	2
12	7	,1,2,3,9,10,11,13,15,16,17,18,	71
12	7	,1,5,6,7,8,9,10,11,13,15,18,	20
12	7	,2,3,4,5,6,7,8,9,10,11,14,	838
12	7	,2,4,5,6,7,9,10,11,14,15,18,	5
12	7	,1,5,6,7,8,9,10,11,13,16,17,	90
12	7	,1,2,5,6,7,9,10,11,14,16,17,	10
12	7	,1,2,3,8,9,10,11,13,15,17,18,	7
12	7	,1,4,5,6,7,8,10,11,14,15,18,	97
12	7	,3,4,5,6,7,9,10,11,13,15,18,	1
12	7	,2,3,9,10,11,13,14,15,16,17,18,	9
12	7	,1,2,6,7,8,9,10,11,15,16,18,	15
12	7	,1,2,4,5,6,7,8,10,11,13,14,	15
12	7	,2,3,5,6,7,8,9,10,11,13,14,	1146
12	7	,1,2,8,9,10,11,14,15,16,17,18,	1588
12	7	,1,2,5,6,7,8,9,10,11,16,17,	87
12	7	,1,2,4,5,6,7,8,9,14,16,17,	264
12	7	,2,3,8,10,11,13,14,15,16,17,18,	37
12	7	,2,3,4,5,6,7,8,10,11,13,14,	160
12	7	,3,4,6,7,9,13,14,15,16,17,18,	1069
12	7	,2,3,6,7,8,9,10,11,13,15,18,	62
12	7	,1,2,4,5,6,7,8,10,11,15,18,	998
12	10	,1,2,9,10,11,14,15,18,	896
12	10	,1,2,5,6,7,10,11,14,	3426
12	10	,1,2,5,8,9,14,16,17,	891
12	10	,2,3,8,10,11,14,15,18,	57
12	10	,1,2,3,4,6,13,15,18,	32
12	10	,2,4,8,9,10,11,15,18,	1
12	10	,1,2,3,8,9,13,16,17,	244
12	10	,2,3,10,11,13,14,15,18,	2112
12	10	,1,2,8,9,15,16,17,18,	215
12	10	,1,2,4,5,6,7,9,14,	1016
12	10	,4,5,6,7,9,10,11,14,	1
12	10	,2,4,10,11,13,14,15,18,	5
12	10	,2,4,5,6,7,8,16,17,	2
12	10	,3,8,10,11,13,14,15,18,	132
12	10	,1,2,6,7,8,10,11,14,	168
12	10	,1,2,5,6,7,14,16,17,	31
12	10	,4,5,6,7,10,11,15,18,	48
12	10	,1,2,4,5,6,7,15,18,	2206
12	10	,1,2,4,5,6,7,10,11,	17
12	10	,2,8,9,10,11,14,15,18,	5354
12	10	,1,2,4,5,6,7,8,9,	635
12	10	,1,2,3,4,5,6,7,13,	11212
12	10	,1,6,7,8,9,10,11,13,	700
12	10	,1,4,5,6,7,9,10,11,	34
12	10	,1,5,6,7,10,11,15,18,	35
12	10	,1,5,6,7,10,11,14,16,	126
12	10	,1,5,6,7,8,10,11,13,	11
12	10	,2,3,4,6,7,10,11,13,	2546
12	10	,1,2,8,10,11,14,15,18,	8618
12	10	,1,2,5,6,7,8,10,11,	1150
12	10	,1,2,3,10,11,13,15,18,	5238
12	10	,3,6,7,10,11,15,16,18,	4
12	10	,2,3,8,9,10,11,13,14,	145
12	10	,2,10,11,14,15,16,17,18,	487
12	11	,1,2,10,11,14,15,18,	5886
12	11	,2,3,10,11,13,15,18,	23
12	11	,2,9,10,11,14,16,17,	3
12	11	,1,3,10,11,13,15,18,	6
12	11	,1,2,6,7,14,15,18,	14
12	11	,2,3,4,6,13,15,18,	28
12	11	,3,8,10,11,13,15,18,	164
12	11	,1,4,5,6,7,15,18,	197
12	11	,1,8,10,11,14,15,18,	5
12	11	,1,2,10,11,14,16,17,	32
12	11	,1,2,14,15,16,17,18,	951
12	11	,1,2,3,6,7,9,13,	7
12	11	,5,6,7,15,16,17,18,	211
12	11	,4,5,6,7,8,16,17,	2
12	11	,1,2,8,10,11,15,18,	192
12	11	,2,9,10,11,14,15,18,	1748
12	11	,1,2,6,7,10,11,14,	526
12	11	,2,3,6,7,13,15,18,	562
12	11	,3,9,10,11,13,15,18,	18
12	11	,2,8,10,11,14,15,18,	522
12	11	,2,10,11,13,14,15,18,	42
12	11	,2,4,6,7,10,11,13,	363
12	11	,1,2,4,5,6,7,8,	21
12	11	,1,2,5,6,7,10,11,	1865
12	11	,2,4,5,6,7,16,17,	3
12	11	,1,3,4,6,13,15,18,	61
12	11	,1,2,3,8,13,16,17,	4208
12	11	,3,5,6,7,8,13,14,	1
12	11	,1,4,5,6,7,10,11,	1
12	11	,1,3,8,9,13,16,17,	57
12	11	,1,2,4,5,6,7,14,	285
12	11	,1,3,4,5,6,7,13,	695
12	11	,2,8,9,10,11,13,14,	5
12	11	,2,3,6,7,10,11,13,	968
12	11	,1,2,3,13,14,15,18,	325
12	11	,2,3,4,5,6,7,13,	139
12	11	,1,3,8,9,13,14,17,	1
12	2	,1,2,3,5,6,7,8,9,10,11,13,14,15,16,17,18,	8872
12	2	,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,18,	477
12	2	,1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,18,	17263
12	2	,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,	129
12	2	,1,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,	573
12	2	,1,2,4,5,6,7,8,9,10,11,13,14,15,16,17,18,	7
12	2	,1,2,3,4,5,6,7,8,10,11,13,14,15,16,17,18,	1341
12	2	,1,2,3,4,5,6,7,9,10,11,13,14,15,16,17,18,	504
12	14	,2,13,15,18,	1
12	14	,2,7,15,18,	16
12	14	,2,3,9,13,	5727
12	14	,1,8,9,14,	248
12	14	,3,9,13,14,	11
12	14	,3,6,7,13,	101
12	14	,2,8,10,11,	164
12	14	,2,3,15,18,	780
12	14	,2,10,11,14,	2169
12	14	,2,4,5,14,	70
12	14	,2,14,16,17,	6231
12	14	,1,2,8,14,	478
12	14	,6,7,15,18,	20
12	14	,2,14,15,18,	9041
12	14	,5,6,7,14,	2
12	14	,7,14,15,18,	16
12	14	,2,4,8,9,	3
12	14	,3,10,11,13,	1248
12	14	,6,7,10,11,	38
12	14	,1,2,9,14,	204
12	14	,1,2,15,18,	972
12	14	,1,10,11,13,	244
12	14	,1,3,13,14,	979
12	14	,1,8,10,11,	56
12	14	,4,5,6,7,	67
12	14	,2,3,13,14,	7
12	14	,2,4,13,14,	319
12	14	,7,13,15,18,	37
12	14	,1,2,10,11,	4615
12	14	,1,10,11,14,	422
12	14	,2,3,6,7,	1013
12	14	,2,6,7,8,	511
12	14	,1,2,3,13,	3
12	14	,10,11,15,18,	16323
12	14	,1,5,6,7,	1194
12	18	,0,	3419144
12	3	,1,2,3,4,5,6,7,8,9,13,14,15,16,17,18,	362
12	3	,2,3,4,5,6,7,8,9,10,11,13,15,16,17,18,	232
12	3	,1,2,3,6,7,8,9,10,11,13,14,15,16,17,18,	1945
12	3	,1,2,3,4,5,6,7,8,9,10,11,13,15,16,18,	35
12	3	,1,2,3,4,5,6,7,8,10,11,13,14,16,17,18,	14
12	3	,1,2,3,5,6,7,8,9,10,11,13,14,15,16,18,	311
12	3	,1,2,3,4,5,8,9,10,11,13,14,15,16,17,18,	23081
12	3	,1,2,3,4,5,6,7,8,9,10,11,13,14,15,18,	384
12	3	,1,2,4,5,6,7,8,9,10,11,14,15,16,17,18,	318
12	3	,1,3,4,5,6,7,8,9,10,11,13,14,15,16,18,	3
12	3	,1,2,3,4,5,6,7,8,9,10,11,13,14,16,17,	5332
12	3	,1,2,3,5,6,7,8,9,10,11,13,15,16,17,18,	628
12	3	,1,2,3,4,5,6,7,8,10,11,13,15,16,17,18,	727
12	3	,1,2,3,4,5,6,7,8,10,11,13,14,15,16,18,	1296
12	3	,1,3,4,5,6,7,8,9,10,11,13,15,16,17,18,	321
12	3	,1,3,5,6,7,8,9,10,11,13,14,15,16,17,18,	13
12	15	,6,15,18,	21
12	15	,10,11,14,	1
12	15	,2,6,7,	9002
12	15	,2,7,8,	1362
12	15	,2,4,5,	25
12	15	,2,3,13,	11912
12	15	,8,10,11,	6
12	15	,1,3,13,	58
12	15	,2,4,13,	12
12	15	,2,16,17,	2
12	15	,1,10,11,	42
12	15	,3,10,11,	2149
12	15	,2,9,14,	34
12	15	,1,2,5,	1245
12	15	,7,10,11,	381
12	15	,1,2,9,	25
12	15	,4,16,17,	119
12	15	,8,16,17,	3444
12	15	,7,15,18,	334
12	15	,2,15,18,	1741
12	15	,14,15,18,	766
12	15	,2,13,14,	175
12	15	,1,2,14,	3257
12	15	,2,10,11,	19606
12	15	,13,15,18,	93
12	15	,1,6,7,	15
12	13	,1,2,5,6,7,	20
12	13	,1,2,3,13,14,	397
12	13	,1,3,10,11,13,	185
12	13	,6,10,11,15,18,	331
12	13	,1,4,6,15,18,	18
12	13	,1,10,11,15,18,	7661
12	13	,2,3,7,8,13,	2
12	13	,2,3,8,9,13,	3
12	13	,2,8,13,15,18,	7
12	13	,1,2,8,10,11,	7
12	13	,2,10,11,15,18,	29711
12	13	,3,6,7,10,11,	534
12	13	,2,8,14,16,17,	3
12	13	,1,2,14,15,18,	3472
12	13	,2,5,6,7,8,	3
12	13	,2,4,5,6,7,	7138
12	13	,2,3,9,13,14,	2639
12	13	,10,11,14,15,18,	6259
12	13	,1,2,3,9,13,	1
12	13	,1,3,13,16,17,	18
12	13	,1,2,10,11,14,	919
12	13	,1,2,8,9,14,	308
12	13	,1,4,5,6,7,	2616
12	13	,5,6,7,15,18,	3
12	13	,2,3,10,11,13,	414
12	13	,2,3,6,7,13,	238
12	13	,2,9,14,16,17,	1
12	13	,1,2,10,11,13,	244
12	13	,1,3,9,13,14,	3970
12	9	,2,4,8,9,10,11,14,15,18,	99
12	9	,3,4,5,6,7,8,9,13,14,	13
12	9	,2,8,10,11,14,15,16,17,18,	3589
12	9	,2,6,8,9,10,11,14,15,18,	35
12	9	,2,4,5,6,7,9,10,11,14,	4983
12	9	,1,2,4,5,6,7,9,10,11,	220
12	9	,1,2,3,4,5,6,7,13,14,	40
12	9	,1,6,7,8,10,11,15,16,18,	139
12	9	,1,2,4,5,6,7,8,9,16,	653
12	9	,1,2,4,5,6,7,8,15,18,	98
12	9	,3,4,5,6,7,9,13,15,18,	5
12	9	,1,2,3,10,11,13,14,15,18,	350
12	9	,1,3,4,5,6,7,13,15,18,	268
12	9	,1,3,4,5,6,7,8,9,13,	1
12	9	,2,4,5,6,7,15,16,17,18,	3
12	9	,2,4,9,10,11,13,14,15,18,	115
12	9	,1,2,10,11,14,15,16,17,18,	1364
12	9	,2,4,5,6,7,10,11,15,18,	78
12	9	,1,2,6,7,8,10,11,15,18,	236
12	9	,1,5,6,7,8,10,11,15,18,	121
12	9	,1,2,5,6,7,8,10,11,13,	62
12	9	,1,2,8,9,14,15,16,17,18,	2440
12	9	,1,4,5,6,7,8,9,16,17,	652
12	9	,1,2,3,8,13,15,16,17,18,	12
12	9	,1,2,3,8,9,13,14,16,17,	48
12	9	,1,2,3,6,7,8,13,16,17,	124
12	9	,1,2,8,9,10,11,14,15,18,	188
12	9	,1,4,5,6,7,10,11,15,18,	91
12	9	,1,2,5,8,9,13,14,16,17,	2
12	9	,1,2,3,6,7,8,9,13,16,	67
12	9	,1,5,6,7,9,10,11,14,16,	10
12	9	,1,2,4,5,6,7,8,14,17,	16
12	9	,1,5,6,7,8,9,10,11,13,	288
12	9	,2,9,10,11,14,15,16,17,18,	365
12	9	,1,2,4,5,6,7,8,16,17,	187
12	9	,3,4,5,6,7,9,13,16,17,	37
12	9	,2,6,7,8,9,10,11,15,18,	226
12	8	,2,3,4,5,6,7,8,9,13,14,	1628
12	8	,1,3,6,7,8,10,11,15,16,18,	257
12	8	,1,2,5,8,9,14,15,16,17,18,	2
12	8	,1,2,3,4,5,6,7,13,15,18,	473
12	8	,4,5,6,7,8,9,10,11,15,18,	160
12	8	,1,3,4,5,6,7,8,9,13,14,	132
12	8	,1,2,3,4,5,6,7,8,9,13,	49
12	8	,2,3,6,7,9,10,11,13,15,18,	55
12	8	,2,3,8,9,10,11,13,14,15,18,	214
12	8	,2,3,4,10,11,13,15,16,17,18,	150
12	8	,2,5,6,7,8,10,11,14,15,18,	829
12	8	,2,8,9,10,11,14,15,16,17,18,	25
